country,year,hdi,region,attacks_count,total_casualty,log_attacks,log_casualties,hdi_group,casualties_per_attack,log_casualties_per_attack
United States,1998,0.893,North America,31,7,3.46573590279973,2.07944154167984,Very High,0.225806451612903,0.20359895524124
Venezuela,1998,0.686,South America,1,1,0.693147180559945,0.693147180559945,Medium,1,0.693147180559945
Yemen,1998,0.435,Middle East & North Africa,7,8,2.07944154167984,2.19722457733622,Low,1.14285714285714,0.762140052046897
South Africa,1998,0.644,Sub-Saharan Africa,6,44,1.94591014905531,3.80666248977032,Medium,7.33333333333333,2.12026353620009
Afghanistan,1999,0.332,South Asia,9,70,2.30258509299405,4.26267987704132,Low,7.77777777777778,2.1722232751308
Angola,1999,0.364,Sub-Saharan Africa,34,464,3.55534806148941,6.14203740558736,Low,13.6470588235294,2.68423955240849
Albania,1999,0.669,Eastern Europe,3,11,1.38629436111989,2.484906649788,Medium,3.66666666666667,1.54044504094715
Argentina,1999,0.773,South America,1,0,0.693147180559945,0,High,0,0
Armenia,1999,0.657,Central Asia,2,0,1.09861228866811,0,Medium,0,0
Burundi,1999,0.296,Sub-Saharan Africa,13,129,2.63905732961526,4.86753445045558,Low,9.92307692307692,2.39087770013972
Belgium,1999,0.882,Western Europe,2,0,1.09861228866811,0,Very High,0,0
Bangladesh,1999,0.481,South Asia,11,213,2.484906649788,5.36597601502185,Low,19.3636363636364,3.01375077905667
Bulgaria,1999,0.72,Eastern Europe,1,0,0.693147180559945,0,High,0,0
Belarus,1999,0.701,Eastern Europe,1,0,0.693147180559945,0,High,0,0
Brazil,1999,0.671,South America,1,1,0.693147180559945,0.693147180559945,Medium,1,0.693147180559945
Canada,1999,0.884,North America,2,2,1.09861228866811,1.09861228866811,Very High,1,0.693147180559945
Switzerland,1999,0.884,Western Europe,2,0,1.09861228866811,0,Very High,0,0
Chile,1999,0.755,South America,3,0,1.38629436111989,0,High,0,0
China,1999,0.573,East Asia,2,55,1.09861228866811,4.02535169073515,Medium,27.5,3.34990408727461
Colombia,1999,0.663,South America,116,471,4.76217393479776,6.15697898558556,Medium,4.06034482758621,1.62143462872173
Cyprus,1999,0.794,Western Europe,1,0,0.693147180559945,0,High,0,0
Germany,1999,0.884,Western Europe,13,50,2.63905732961526,3.93182563272433,Very High,3.84615384615385,1.57818536893
Denmark,1999,0.886,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Algeria,1999,0.641,Middle East & North Africa,106,736,4.67282883446191,6.60258789218934,Medium,6.9433962264151,2.07234092013026
Ecuador,1999,0.683,South America,2,0,1.09861228866811,0,Medium,0,0
Egypt,1999,0.629,Middle East & North Africa,1,2,0.693147180559945,1.09861228866811,Medium,2,1.09861228866811
Spain,1999,0.818,Western Europe,47,2,3.87120101090789,1.09861228866811,Very High,0.0425531914893617,0.041672696400568
Estonia,1999,0.773,Eastern Europe,1,0,0.693147180559945,0,High,0,0
Fiji,1999,0.679,Australasia & Oceania,3,0,1.38629436111989,0,Medium,0,0
France,1999,0.84,Western Europe,46,2,3.85014760171006,1.09861228866811,Very High,0.0434782608695652,0.0425596144187959
United Kingdom,1999,0.855,Western Europe,76,233,4.34380542185368,5.4553211153577,Very High,3.06578947368421,1.40260793661141
Greece,1999,0.801,Western Europe,35,5,3.58351893845611,1.79175946922806,Very High,0.142857142857143,0.133531392624523
Guatemala,1999,0.542,Central America & Caribbean,1,3,0.693147180559945,1.38629436111989,Low,3,1.38629436111989
Haiti,1999,0.466,Central America & Caribbean,5,6,1.79175946922806,1.94591014905531,Low,1.2,0.78845736036427
Indonesia,1999,0.59,Southeast Asia,60,133,4.11087386417331,4.89783979995091,Medium,2.21666666666667,1.16834562668279
India,1999,0.486,South Asia,112,977,4.72738781871234,6.88550967003482,Low,8.72321428571429,2.27451625163787
Ireland,1999,0.837,Western Europe,3,1,1.38629436111989,0.693147180559945,Very High,0.333333333333333,0.287682072451781
Iran,1999,0.677,Middle East & North Africa,8,20,2.19722457733622,3.04452243772342,Medium,2.5,1.25276296849537
Iraq,1999,0.582,Middle East & North Africa,12,137,2.56494935746154,4.92725368515721,Medium,11.4166666666667,2.51903965615746
Israel,1999,0.841,Middle East & North Africa,8,59,2.19722457733622,4.0943445622221,Very High,7.375,2.12525107771113
Italy,1999,0.835,Western Europe,7,1,2.07944154167984,0.693147180559945,Very High,0.142857142857143,0.133531392624523
Jordan,1999,0.671,Middle East & North Africa,2,1,1.09861228866811,0.693147180559945,Medium,0.5,0.405465108108164
Japan,1999,0.872,East Asia,2,0,1.09861228866811,0,Very High,0,0
Kyrgyzstan,1999,0.616,Central Asia,3,8,1.38629436111989,2.19722457733622,Medium,2.66666666666667,1.29928298413026
Cambodia,1999,0.416,Southeast Asia,8,19,2.19722457733622,2.99573227355399,Low,2.375,1.21639532432449
Liberia,1999,0.397,Sub-Saharan Africa,2,0,1.09861228866811,0,Low,0,0
Sri Lanka,1999,0.691,South Asia,46,729,3.85014760171006,6.59304453414244,Medium,15.8478260869565,2.82422163286425
Latvia,1999,0.746,Eastern Europe,1,0,0.693147180559945,0,High,0,0
Mexico,1999,0.702,North America,1,2,0.693147180559945,1.09861228866811,High,2,1.09861228866811
Myanmar,1999,0.401,Southeast Asia,4,26,1.6094379124341,3.29583686600433,Low,6.5,2.01490302054227
Mozambique,1999,0.296,Sub-Saharan Africa,1,1,0.693147180559945,0.693147180559945,Low,1,0.693147180559945
Namibia,1999,0.548,Sub-Saharan Africa,1,38,0.693147180559945,3.66356164612965,Low,38,3.66356164612965
Niger,1999,0.259,Sub-Saharan Africa,2,0,1.09861228866811,0,Low,0,0
Nicaragua,1999,0.559,Central America & Caribbean,1,0,0.693147180559945,0,Medium,0,0
Netherlands,1999,0.888,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Nepal,1999,0.461,South Asia,8,37,2.19722457733622,3.63758615972639,Low,4.625,1.72722094809048
Pakistan,1999,0.435,South Asia,39,363,3.68887945411394,5.89715386763674,Low,9.30769230769231,2.33289044248938
Panama,1999,0.715,Central America & Caribbean,1,0,0.693147180559945,0,High,0,0
Peru,1999,0.673,South America,5,31,1.79175946922806,3.46573590279973,Medium,6.2,1.97408102602201
Philippines,1999,0.633,Southeast Asia,31,226,3.46573590279973,5.4249500174814,Medium,7.29032258064516,2.11508888041007
Paraguay,1999,0.649,South America,1,3,0.693147180559945,1.38629436111989,Medium,3,1.38629436111989
Sudan,1999,0.413,Sub-Saharan Africa,5,22,1.79175946922806,3.13549421592915,Low,4.4,1.68639895357023
Senegal,1999,0.382,Sub-Saharan Africa,1,13,0.693147180559945,2.63905732961526,Low,13,2.63905732961526
Solomon Islands,1999,0.499,Australasia & Oceania,1,2,0.693147180559945,1.09861228866811,Low,2,1.09861228866811
Sierra Leone,1999,0.301,Sub-Saharan Africa,9,0,2.30258509299405,0,Low,0,0
Sweden,1999,0.899,Western Europe,2,4,1.09861228866811,1.6094379124341,Very High,2,1.09861228866811
Thailand,1999,0.646,Southeast Asia,4,0,1.6094379124341,0,Medium,0,0
Tajikistan,1999,0.553,Central Asia,4,8,1.6094379124341,2.19722457733622,Medium,2,1.09861228866811
Turkey,1999,0.655,Middle East & North Africa,109,394,4.70048036579242,5.97888576490112,Medium,3.61467889908257,1.5292422878706
Uganda,1999,0.385,Sub-Saharan Africa,19,157,2.99573227355399,5.06259503302697,Low,8.26315789473684,2.22604501587171
Ukraine,1999,0.698,Eastern Europe,6,38,1.94591014905531,3.66356164612965,Medium,6.33333333333333,1.99243016469021
United States,1999,0.889,North America,54,60,4.00733318523247,4.11087386417331,Very High,1.11111111111111,0.747214401830221
Venezuela,1999,0.682,South America,5,0,1.79175946922806,0,Medium,0,0
Yemen,1999,0.441,Middle East & North Africa,17,56,2.89037175789617,4.04305126783455,Low,3.29411764705882,1.45724609709218
South Africa,1999,0.638,Sub-Saharan Africa,17,38,2.89037175789617,3.66356164612965,Medium,2.23529411764706,1.17411984117626
Zambia,1999,0.413,Sub-Saharan Africa,7,2,2.07944154167984,1.09861228866811,Low,0.285714285714286,0.251314428280906
Afghanistan,2000,0.335,South Asia,14,24,2.70805020110221,3.2188758248682,Low,1.71428571428571,0.998528830111127
Angola,2000,0.375,Sub-Saharan Africa,22,108,3.13549421592915,4.69134788222914,Low,4.90909090909091,1.77649199709727
Albania,2000,0.677,Eastern Europe,2,0,1.09861228866811,0,Medium,0,0
Armenia,2000,0.662,Central Asia,2,0,1.09861228866811,0,Medium,0,0
Australia,2000,0.896,Australasia & Oceania,1,0,0.693147180559945,0,Very High,0,0
Azerbaijan,2000,0.622,Central Asia,1,3,0.693147180559945,1.38629436111989,Medium,3,1.38629436111989
Burundi,2000,0.297,Sub-Saharan Africa,17,103,2.89037175789617,4.64439089914137,Low,6.05882352941176,1.95427839872583
Bangladesh,2000,0.485,South Asia,23,45,3.17805383034795,3.8286413964891,Low,1.95652173913044,1.08401348924696
Bulgaria,2000,0.725,Eastern Europe,2,4,1.09861228866811,1.6094379124341,High,2,1.09861228866811
Belize,2000,0.64,Central America & Caribbean,1,0,0.693147180559945,0,Medium,0,0
Brazil,2000,0.679,South America,2,0,1.09861228866811,0,Medium,0,0
Central African Republic,2000,0.329,Sub-Saharan Africa,1,1,0.693147180559945,0.693147180559945,Low,1,0.693147180559945
Canada,2000,0.89,North America,5,30,1.79175946922806,3.43398720448515,Very High,6,1.94591014905531
Switzerland,2000,0.887,Western Europe,4,0,1.6094379124341,0,Very High,0,0
Chile,2000,0.763,South America,2,0,1.09861228866811,0,High,0,0
China,2000,0.584,East Asia,4,2,1.6094379124341,1.09861228866811,Medium,0.5,0.405465108108164
Ivory Coast,2000,0.457,Sub-Saharan Africa,2,10,1.09861228866811,2.39789527279837,Low,5,1.79175946922806
Colombia,2000,0.666,South America,137,434,4.92725368515721,6.07534603108868,Medium,3.16788321167883,1.42740828382789
Cyprus,2000,0.797,Western Europe,2,0,1.09861228866811,0,High,0,0
Germany,2000,0.889,Western Europe,8,30,2.19722457733622,3.43398720448515,Very High,3.75,1.55814461804655
Algeria,2000,0.649,Middle East & North Africa,138,767,4.93447393313069,6.64378973314767,Medium,5.55797101449275,1.88068125854272
Ecuador,2000,0.687,South America,4,1,1.6094379124341,0.693147180559945,Medium,0.25,0.22314355131421
Spain,2000,0.825,Western Europe,112,119,4.72738781871234,4.78749174278205,Very High,1.0625,0.723918839226699
Ethiopia,2000,0.287,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Fiji,2000,0.681,Australasia & Oceania,4,24,1.6094379124341,3.2188758248682,Medium,6,1.94591014905531
France,2000,0.844,Western Europe,28,5,3.36729582998647,1.79175946922806,Very High,0.178571428571429,0.164303051291276
United Kingdom,2000,0.862,Western Europe,61,35,4.12713438504509,3.58351893845611,Very High,0.573770491803279,0.453474327294525
Georgia,2000,0.702,Central Asia,7,6,2.07944154167984,1.94591014905531,High,0.857142857142857,0.619039208406223
Guinea,2000,0.345,Sub-Saharan Africa,12,99,2.56494935746154,4.60517018598809,Low,8.25,2.22462355152433
Gambia,2000,0.404,Sub-Saharan Africa,1,2,0.693147180559945,1.09861228866811,Low,2,1.09861228866811
Greece,2000,0.81,Western Europe,28,1,3.36729582998647,0.693147180559945,Very High,0.0357142857142857,0.0350913198112701
Guatemala,2000,0.55,Central America & Caribbean,1,2,0.693147180559945,1.09861228866811,Low,2,1.09861228866811
Hong Kong,2000,0.851,East Asia,2,17,1.09861228866811,2.89037175789617,Very High,8.5,2.2512917986065
Croatia,2000,0.759,Eastern Europe,2,11,1.09861228866811,2.484906649788,High,5.5,1.87180217690159
Haiti,2000,0.47,Central America & Caribbean,9,20,2.30258509299405,3.04452243772342,Low,2.22222222222222,1.17007125265026
Indonesia,2000,0.595,Southeast Asia,101,409,4.62497281328427,6.01615715969835,Medium,4.04950495049505,1.61929020887711
India,2000,0.491,South Asia,180,1325,5.19849703126583,7.18992217074581,Low,7.36111111111111,2.12359132629277
Iran,2000,0.685,Middle East & North Africa,15,34,2.77258872223978,3.55534806148941,Medium,2.26666666666667,1.18377009700842
Iraq,2000,0.589,Middle East & North Africa,10,39,2.39789527279837,3.68887945411394,Medium,3.9,1.58923520511658
Israel,2000,0.844,Middle East & North Africa,13,129,2.63905732961526,4.86753445045558,Very High,9.92307692307692,2.39087770013972
Italy,2000,0.841,Western Europe,8,3,2.19722457733622,1.38629436111989,Very High,0.375,0.318453731118535
Jordan,2000,0.678,Middle East & North Africa,2,2,1.09861228866811,1.09861228866811,Medium,1,0.693147180559945
Japan,2000,0.877,East Asia,13,0,2.63905732961526,0,Very High,0,0
Kazakhstan,2000,0.68,Central Asia,1,2,0.693147180559945,1.09861228866811,Medium,2,1.09861228866811
Kenya,2000,0.481,Sub-Saharan Africa,4,31,1.6094379124341,3.46573590279973,Low,7.75,2.16905370036952
Kyrgyzstan,2000,0.621,Central Asia,4,6,1.6094379124341,1.94591014905531,Medium,1.5,0.916290731874155
Cambodia,2000,0.425,Southeast Asia,4,35,1.6094379124341,3.58351893845611,Low,8.75,2.27726728500976
Liberia,2000,0.438,Sub-Saharan Africa,1,8,0.693147180559945,2.19722457733622,Low,8,2.19722457733622
Sri Lanka,2000,0.688,South Asia,67,1041,4.21950770517611,6.94889722231331,Medium,15.5373134328358,2.80561924791626
Latvia,2000,0.756,Eastern Europe,3,35,1.38629436111989,3.58351893845611,High,11.6666666666667,2.53897387105828
Moldova,2000,0.641,Eastern Europe,1,0,0.693147180559945,0,Medium,0,0
Mexico,2000,0.709,North America,4,8,1.6094379124341,2.19722457733622,High,2,1.09861228866811
Mozambique,2000,0.303,Sub-Saharan Africa,3,3,1.38629436111989,1.38629436111989,Low,1,0.693147180559945
Malaysia,2000,0.721,Southeast Asia,3,2,1.38629436111989,1.09861228866811,High,0.666666666666667,0.510825623765991
Namibia,2000,0.546,Sub-Saharan Africa,21,104,3.09104245335832,4.65396035015752,Low,4.95238095238095,1.78379129957888
Nicaragua,2000,0.566,Central America & Caribbean,1,3,0.693147180559945,1.38629436111989,Medium,3,1.38629436111989
Netherlands,2000,0.893,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Nepal,2000,0.467,South Asia,23,219,3.17805383034795,5.39362754635236,Low,9.52173913043478,2.35344351022754
Pakistan,2000,0.441,South Asia,49,543,3.91202300542815,6.29894924685594,Low,11.0816326530612,2.49168633677338
Panama,2000,0.721,Central America & Caribbean,1,0,0.693147180559945,0,High,0,0
Peru,2000,0.676,South America,3,10,1.38629436111989,2.39789527279837,Medium,3.33333333333333,1.46633706879343
Philippines,2000,0.633,Southeast Asia,132,882,4.89034912822175,6.78332520060396,Medium,6.68181818181818,2.03885626156476
Paraguay,2000,0.649,South America,2,3,1.09861228866811,1.38629436111989,Medium,1.5,0.916290731874155
Qatar,2000,0.801,Middle East & North Africa,1,0,0.693147180559945,0,Very High,0,0
Rwanda,2000,0.34,Sub-Saharan Africa,1,4,0.693147180559945,1.6094379124341,Low,4,1.6094379124341
Saudi Arabia,2000,0.737,Middle East & North Africa,5,6,1.79175946922806,1.94591014905531,High,1.2,0.78845736036427
Sudan,2000,0.424,Sub-Saharan Africa,7,67,2.07944154167984,4.21950770517611,Low,9.57142857142857,2.35815494414886
Senegal,2000,0.388,Sub-Saharan Africa,4,16,1.6094379124341,2.83321334405622,Low,4,1.6094379124341
Solomon Islands,2000,0.486,Australasia & Oceania,1,0,0.693147180559945,0,Low,0,0
Sierra Leone,2000,0.318,Sub-Saharan Africa,24,41,3.2188758248682,3.73766961828337,Low,1.70833333333333,0.996333439547692
Slovenia,2000,0.821,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Sweden,2000,0.904,Western Europe,1,1,0.693147180559945,0.693147180559945,Very High,1,0.693147180559945
Thailand,2000,0.653,Southeast Asia,4,11,1.6094379124341,2.484906649788,Medium,2.75,1.32175583998232
Tajikistan,2000,0.56,Central Asia,6,88,1.94591014905531,4.48863636973214,Medium,14.6666666666667,2.75153531304195
Tunisia,2000,0.658,Middle East & North Africa,1,0,0.693147180559945,0,Medium,0,0
Turkey,2000,0.67,Middle East & North Africa,35,39,3.58351893845611,3.68887945411394,Medium,1.11428571428571,0.748717031714756
Tanzania,2000,0.398,Sub-Saharan Africa,2,0,1.09861228866811,0,Low,0,0
Uganda,2000,0.394,Sub-Saharan Africa,20,355,3.04452243772342,5.87493073085203,Low,17.75,2.93119375241642
Ukraine,2000,0.7,Eastern Europe,1,0,0.693147180559945,0,Medium,0,0
United States,2000,0.891,North America,42,18,3.76120011569356,2.94443897916644,Very High,0.428571428571429,0.356674943938732
Yemen,2000,0.45,Middle East & North Africa,10,59,2.39789527279837,4.0943445622221,Low,5.9,1.93152141160321
South Africa,2000,0.633,Sub-Saharan Africa,21,63,3.09104245335832,4.15888308335967,Medium,3,1.38629436111989
Zambia,2000,0.418,Sub-Saharan Africa,8,2,2.19722457733622,1.09861228866811,Low,0.25,0.22314355131421
Zimbabwe,2000,0.452,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Afghanistan,2001,0.337,South Asia,14,83,2.70805020110221,4.43081679884331,Low,5.92857142857143,1.93565364888812
Angola,2001,0.386,Sub-Saharan Africa,40,1184,3.71357206670431,7.07749805356923,Low,29.6,3.42100000895834
Albania,2001,0.684,Eastern Europe,1,0,0.693147180559945,0,Medium,0,0
Argentina,2001,0.784,South America,2,1,1.09861228866811,0.693147180559945,High,0.5,0.405465108108164
Armenia,2001,0.666,Central Asia,2,1,1.09861228866811,0.693147180559945,Medium,0.5,0.405465108108164
Australia,2001,0.9,Australasia & Oceania,2,0,1.09861228866811,0,Very High,0,0
Azerbaijan,2001,0.632,Central Asia,4,7,1.6094379124341,2.07944154167984,Medium,1.75,1.01160091167848
Burundi,2001,0.299,Sub-Saharan Africa,37,154,3.63758615972639,5.04342511691925,Low,4.16216216216216,1.64135551540241
Bangladesh,2001,0.492,South Asia,15,367,2.77258872223978,5.90808293816893,Low,24.4666666666667,3.23737040750437
Bulgaria,2001,0.734,Eastern Europe,1,0,0.693147180559945,0,High,0,0
Belarus,2001,0.716,Eastern Europe,1,0,0.693147180559945,0,High,0,0
Brazil,2001,0.686,South America,3,1,1.38629436111989,0.693147180559945,Medium,0.333333333333333,0.287682072451781
Central African Republic,2001,0.332,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Switzerland,2001,0.89,Western Europe,2,32,1.09861228866811,3.49650756146648,Very High,16,2.83321334405622
Chile,2001,0.768,South America,3,0,1.38629436111989,0,High,0,0
China,2001,0.593,East Asia,12,44,2.56494935746154,3.80666248977032,Medium,3.66666666666667,1.54044504094715
Ivory Coast,2001,0.456,Sub-Saharan Africa,1,12,0.693147180559945,2.56494935746154,Low,12,2.56494935746154
Colombia,2001,0.667,South America,207,854,5.33753807970132,6.75110146893676,Medium,4.1256038647343,1.63424834534861
Costa Rica,2001,0.715,Central America & Caribbean,1,1,0.693147180559945,0.693147180559945,High,1,0.693147180559945
Cyprus,2001,0.804,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Germany,2001,0.896,Western Europe,8,9,2.19722457733622,2.30258509299405,Very High,1.125,0.75377180237638
Algeria,2001,0.655,Middle East & North Africa,113,806,4.7361984483945,6.69332366826995,Medium,7.13274336283186,2.09589830364335
Ecuador,2001,0.693,South America,5,0,1.79175946922806,0,Medium,0,0
Spain,2001,0.83,Western Europe,79,188,4.38202663467388,5.24174701505964,Very High,2.37974683544304,1.21780080593323
